radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,
LTE,452,5,11151,31775492,-1,1.058.611,210.362,1042,26,1,1565499205,1745334376,0
LTE,452,5,11151,31775494,-1,1.058.576,21.025,1000,15,1,1565499235,1745334502,0
LTE,452,5,11154,31751940,-1,105.841,209.813,1000,29,1,1565508556,1703334545,0
LTE,452,5,11154,31751942,-1,1.058.409,209.769,1000,13,1,1565508620,1703334545,0
LTE,452,5,11154,31817220,-1,1.058.409,209.742,1000,9,1,1565508695,1703334545,0
LTE,452,5,11154,31817222,-1,105.841,209.721,1000,16,1,1565508721,1703334545,0
LTE,452,5,11154,31838214,-1,1.058.382,209.677,1026,16,1,1565509056,1703334545,0
LTE,452,5,11154,31817221,-1,1.058.415,209.693,1000,14,1,1565508970,1703334545,0
UMTS,452,5,1153,8072332,35,1.057.543,210.076,1000,11,1,1565513072,1743678487,0
UMTS,452,5,1153,8072434,43,1.057.473,210.098,1728,19,1,1565513121,1743678487,0
UMTS,452,5,1153,8099034,74,1.057.628,210.064,2064,16,1,1565513238,1743678487,0
GSM,452,4,20923,41971,-1,1.067.564,10.7922,1979,50,1,1565840808,1738381146,0
GSM,452,1,20228,50183,-1,1.067.125,10.8228,1063,21,1,1565937561,1748187601,0
UMTS,452,5,1165,8170549,14,1.058.851,208.421,3656,68,1,1566010608,1703299864,0
UMTS,452,5,1154,8071312,369,1.058.596,209.223,2777,65,1,1566011376,1703334545,0
UMTS,452,5,1164,8073012,439,1.058.465,211.641,1000,32,1,1566093606,1713927002,0
UMTS,452,5,1164,8095683,479,1.058.468,211.732,1000,6,1,1566093730,1713927002,0
UMTS,452,5,1164,8095682,433,1.058.469,211.767,1000,7,1,1566093889,1713927002,0
LTE,452,5,11164,31761670,-1,1.058.049,212.112,3900,38,1,1566102041,1703764442,0
LTE,452,5,11151,31814916,-1,1.058.168,211.023,3424,10,1,1566103634,1703205964,0
UMTS,452,5,1151,8105692,14,105.827,211.166,1839,33,1,1566344454,1703205964,0
UMTS,452,5,1164,8076714,68,1.058.409,211.947,2004,81,1,1566344864,1713927078,0
LTE,452,5,11164,31761668,-1,1.058.089,212.112,1000,11,1,1566345003,1703764442,0
LTE,452,5,11164,31982340,-1,1.057.953,212.157,1129,26,1,1566789330,1703764442,0
UMTS,452,5,1151,8095902,472,1.058.254,211.228,1195,24,1,1567320288,1703205963,0
UMTS,452,5,1151,8071063,451,1.058.549,210.169,1000,2,1,1567717855,1703665322,0
LTE,452,5,11154,31838213,-1,1.058.457,209.654,1000,16,1,1567711384,1703334545,0
LTE,452,5,11154,31979782,-1,1.058.488,209.627,1000,26,1,1567711441,1703334545,0
LTE,452,5,11154,31979781,-1,1.058.527,209.527,2194,21,1,1567711481,1703334545,0
UMTS,452,5,1154,8071313,66,1.058.723,208.841,3180,14,1,1567711705,1703299863,0
UMTS,452,5,1154,8074154,402,105.868,208.916,1662,39,1,1567711792,1703299863,0
UMTS,452,5,1154,8074153,395,1.058.612,209.224,4637,32,1,1567711824,1703334545,0
UMTS,452,5,1165,8170550,237,1.058.765,208.751,1000,14,1,1567711949,1703299863,0
UMTS,452,5,1165,8166818,57,1.059.122,207.505,9764,153,1,1567712265,1703334545,0
UMTS,452,5,1165,8140810,130,1.059.154,207.422,8751,61,1,1567712750,1703334544,0
UMTS,452,5,1223,8204144,320,1.059.342,206.777,1253,25,1,1567712814,1703299922,0
UMTS,452,5,1223,8204145,328,1.059.364,206.636,1270,19,1,1567712869,1703299922,0
UMTS,452,5,1223,8235306,134,1.059.182,204.496,5964,94,1,1567713831,1703299925,0
UMTS,452,5,1223,8204184,449,1.059.444,205.591,14451,150,1,1567714131,1703334654,0
UMTS,452,5,1223,8235255,19,1.059.302,204.887,9418,96,1,1567714411,1703334543,0
UMTS,452,5,1223,8232024,5,1.059.195,203.922,2596,37,1,1567715803,1703318881,0
UMTS,452,5,1223,8232025,5,1.059.189,204.042,5623,128,1,1567715875,1703334631,0
UMTS,452,5,1232,8303522,357,1.059.276,203.438,3103,114,1,1567716069,1703334484,0
UMTS,452,5,1232,8303521,349,105.942,202.741,6778,127,1,1567716230,1703318884,0
UMTS,452,5,1232,8294860,49,1.059.478,202.397,2686,78,1,1567716807,1703318885,0
UMTS,452,5,1232,8275672,196,1.059.451,202.268,2558,59,1,1567716754,1703318885,0
GSM,452,4,20681,13297,-1,1.066.885,10.7843,524,26,1,1567723390,1744808341,0
GSM,452,4,20521,32970,-1,1.066.998,10.7815,1000,4,1,1569358188,1735808514,0
GSM,452,1,20143,38271,-1,1.065.797,10.7343,1569,21,1,1602763266,1736004661,0
GSM,452,1,20021,15201,-1,1.067.784,10.767,1056,23,1,1602764417,1749071881,0
GSM,452,1,20021,15962,-1,1.067.791,10.7583,1000,16,1,1602900996,1749660905,0
GSM,452,1,20022,15043,-1,1.067.506,10.788,1000,24,1,1602902485,1742830381,0
GSM,452,1,20022,16281,-1,1.067.518,10.793,1000,21,1,1602903904,1749067502,0
GSM,452,1,20132,54582,-1,1.065.727,10.7105,1000,15,1,1602912527,1743781022,0
GSM,452,1,20132,54013,-1,1.065.981,10.7099,1403,25,1,1602914184,1749491101,0
GSM,452,1,20132,62391,-1,1.065.733,10.7081,1000,23,1,1602915058,1748373362,0
GSM,452,1,20228,49311,-1,1.067.216,10.854,1705,18,1,1602915241,1746210181,0
GSM,452,1,20142,38043,-1,1.065.975,10.8021,1000,23,1,1602917230,1749482041,0
GSM,452,1,61501,59791,-1,1.064.789,10.62,1000,23,1,1602917464,1749399181,0
GSM,452,1,20153,40152,-1,1.067.099,10.8107,1000,21,1,1602917728,1739200999,0
GSM,452,1,61501,60103,-1,1.064.813,10.6188,1000,16,1,1602918570,1749488881,0
GSM,452,1,61501,59731,-1,1.064.694,10.6362,1000,10,1,1602919171,1748276581,0
GSM,452,1,20132,62142,-1,1.066.371,10.7005,1163,20,1,1602919194,1742222221,0
GSM,452,1,20185,51382,-1,1.066.926,10.8205,1000,16,1,1602919744,1749664202,0
GSM,452,1,20074,27843,-1,1.066.909,10.728,1000,17,1,1602919839,1740239822,0
GSM,452,1,61501,60115,-1,1.064.846,10.6016,1000,18,1,1602920521,1748279042,0
GSM,452,1,20228,49313,-1,1.067.168,10.8502,1644,16,1,1602922264,1746210181,0
GSM,452,1,20132,54052,-1,1.065.955,10.6929,1000,19,1,1602927058,1747755301,0
GSM,452,1,20143,38753,-1,1.066.022,10.7355,1000,24,1,1602927670,1742205721,0
GSM,452,1,20142,38882,-1,1.065.951,10.7886,1000,21,1,1602928273,1748385001,0
GSM,452,1,20142,38252,-1,1.066.026,10.8154,2069,50,1,1602928975,1733074741,0
GSM,452,1,20142,39061,-1,1.065.954,10.7886,1000,16,1,1602935026,1742224321,0
GSM,452,1,20021,15203,-1,1.067.779,10.7641,1000,23,1,1602935052,1748020141,0
GSM,452,1,20021,15711,-1,1.067.581,10.7778,719,50,1,1602936757,1733764441,0
GSM,452,1,20090,32052,-1,1.068.095,10.7866,1049,21,1,1602949752,1749672242,0
GSM,452,1,20143,39803,-1,1.065.833,10.7443,665,50,1,1602970189,1749050701,0
GSM,452,1,20132,54053,-1,1.065.944,10.6928,3301,50,1,1602986807,1741284302,0
GSM,452,1,20142,39421,-1,1.066.037,10.8253,1160,16,1,1603011653,1737324182,0
GSM,452,1,20142,39423,-1,1.066.027,10.8231,1000,11,1,1603016111,1735851421,0
GSM,452,1,20228,50162,-1,1.067.144,10.8265,500,50,1,1603027256,1739828882,0
GSM,452,1,20141,39383,-1,1.065.776,10.7553,2137,22,1,1603038730,1741274762,0
GSM,452,1,20021,15412,-1,1.067.903,10.783,1485,23,1,1603039616,1747676642,0
GSM,452,1,20142,38711,-1,1.066.017,10.8145,1143,21,1,1603039650,1737193203,0
GSM,452,1,20021,15763,-1,1.067.637,10.7691,1754,21,1,1603072085,1747511403,0
GSM,452,1,20022,15672,-1,1.067.507,10.8006,1331,50,1,1603072703,1736963581,0
GSM,452,1,20142,38881,-1,1.065.955,10.7922,1000,17,1,1603073151,1748372582,0
GSM,452,1,20153,40931,-1,1.067.035,10.8227,1000,14,1,1603074896,1749327001,0
GSM,452,1,20141,38971,-1,1.065.934,10.7779,643,50,1,1603074960,1748283601,0
GSM,452,1,20153,40723,-1,1.067.112,10.8103,1000,17,1,1603075565,1749663542,0
GSM,452,1,20153,40752,-1,1.067.102,10.8057,1000,18,1,1603078075,1749066901,0
GSM,452,1,20132,54402,-1,1.065.989,10.7051,1254,21,1,1603080078,1744909982,0
GSM,452,1,20132,62253,-1,1.066.089,10.6936,1000,14,1,1603080837,1740670622,0
GSM,452,1,20132,54072,-1,1.066.558,10.72,1204,26,1,1603081440,1747756081,0
GSM,452,1,20210,60562,-1,1.067.123,10.7035,1343,22,1,1603081856,1748805467,0
GSM,452,1,20154,40571,-1,1.067.107,10.8021,1000,17,1,1603084125,1749408181,0
GSM,452,1,20154,40282,-1,1.067.073,10.8031,500,50,1,1603089114,1733597223,0
GSM,452,1,20210,60522,-1,1.067.269,10.6651,1428,20,1,1603090248,1746288481,0
GSM,452,1,20074,27873,-1,1.066.988,10.7268,1000,18,1,1603091486,1741449481,0
GSM,452,1,20153,40193,-1,1.067.104,10.8149,1000,17,1,1603091568,1739645402,0
GSM,452,1,20153,40192,-1,1.067.116,10.8141,1000,14,1,1603092765,1739652544,0
GSM,452,1,20132,62143,-1,1.066.326,10.7023,1000,18,1,1603092792,1742412841,0
GSM,452,1,20142,38892,-1,1.065.954,10.793,1000,19,1,1603099961,1748272442,0
GSM,452,1,20141,39382,-1,1.065.826,10.753,1000,21,1,1603100607,1741620241,0
GSM,452,1,20143,39791,-1,1.065.982,10.7394,1000,21,1,1603104339,1740669901,0
GSM,452,1,20143,38293,-1,1.066.002,10.7224,1129,20,1,1603105496,1741447801,0
GSM,452,1,20142,38712,-1,1.065.989,10.805,1000,21,1,1603105503,1732905842,0
GSM,452,1,20142,38251,-1,1.066.032,10.825,1013,23,1,1603105555,1747950361,0
GSM,452,1,20132,54193,-1,106.675,10.7291,1201,24,1,1603105982,1743868561,0
GSM,452,1,20210,60421,-1,1.067.365,10.6519,1148,25,1,1603108000,1741453444,0
GSM,452,1,20210,60051,-1,1.067.349,10.6503,1530,19,1,1603109958,1740242761,0
GSM,452,1,20210,60555,-1,1.067.306,10.6587,1062,23,1,1603112252,1749147121,0
GSM,452,1,20210,60554,-1,1.067.259,10.6659,500,25,1,1603114421,1749139689,0
GSM,452,1,20081,30522,-1,1.066.133,10.6953,1000,19,1,1603116774,1742206923,0
GSM,452,1,20141,39243,-1,1.065.894,10.7648,1388,21,1,1603137527,1744644121,0
GSM,452,1,20181,51193,-1,1.066.566,10.8369,1000,9,1,1603160166,1734283321,0
GSM,452,1,20185,51151,-1,1.066.848,10.8247,1000,9,1,1603160816,1735419122,0
GSM,452,1,20153,40151,-1,1.067.098,10.8117,1000,17,1,1603161474,1738941662,0
GSM,452,1,20231,45382,-1,1.066.314,10.8253,500,50,1,1603169458,1748726281,0
GSM,452,1,20021,15622,-1,1.067.663,10.7612,1407,50,1,1603173729,1749224401,0
GSM,452,1,20228,49071,-1,1.067.129,10.8227,1160,24,1,1603182936,1749677161,0
GSM,452,1,20021,15761,-1,1.067.686,10.7727,1000,21,1,1603195703,1748021403,0
GSM,452,1,20022,16282,-1,1.067.515,10.7907,1000,18,1,1603196294,1749072481,0
GSM,452,1,20154,40572,-1,1.067.111,10.7997,1000,16,1,1603203792,1749667144,0
GSM,452,1,20143,38273,-1,1.065.768,10.7276,2102,50,1,1603234850,1738683182,0
GSM,452,1,20153,40883,-1,106.71,10.8045,1000,13,1,1603237717,1749234121,0
GSM,452,1,20185,51901,-1,1.066.842,10.8287,1000,5,1,1603247529,1735062181,0
GSM,452,1,20141,38093,-1,1.066.024,10.7652,1288,50,1,1603250109,1747948321,0
GSM,452,1,20022,15733,-1,1.067.441,10.8022,1000,22,1,1603253293,1748793421,0
GSM,452,1,20021,15571,-1,1.067.738,10.7675,832,26,1,1603254008,1742312521,0
GSM,452,1,20153,40932,-1,1.066.983,10.8216,1000,17,1,1603263526,1746803587,0
GSM,452,1,20141,38972,-1,1.065.925,10.7734,1007,22,1,1603267067,1747949581,0
GSM,452,1,20162,55232,-1,1.067.541,10.641,2657,22,1,1603269137,1748881801,0
GSM,452,1,20132,54192,-1,1.066.779,10.7283,1000,17,1,1603273024,1733939524,0
GSM,452,1,20210,60571,-1,1.067.024,10.7196,1000,18,1,1603273930,1740245521,0
GSM,452,1,20073,27571,-1,1.067.282,10.7346,1189,50,1,1603275161,1734797222,0
GSM,452,1,20091,32731,-1,1.067.887,10.8621,901,50,1,1603275837,1734881942,0
GSM,452,1,20021,15632,-1,1.067.766,10.776,1000,24,1,1603280497,1749657005,0
GSM,452,1,20022,15741,-1,1.067.422,10.8014,1000,21,1,1603299544,1732893842,0
GSM,452,1,20153,40543,-1,1.067.193,10.7987,500,50,1,1603307179,1744133762,0
GSM,452,1,20132,62591,-1,1.065.679,10.6854,1000,19,1,1603316694,1735151761,0
GSM,452,1,20022,15042,-1,106.753,10.7839,1000,23,1,1603319364,1736789042,0
GSM,452,1,20153,40881,-1,106.711,10.8062,1000,13,1,1603338594,1742829781,0
GSM,452,1,20132,62482,-1,106.679,10.7283,500,50,1,1603341228,1734803642,0
GSM,452,1,20132,54203,-1,1.066.584,10.7218,1000,23,1,1603341890,1746727082,0
GSM,452,1,20142,38073,-1,1.065.971,10.7886,1000,21,1,1603344346,1749150663,0
GSM,452,1,20074,27841,-1,1.066.952,10.728,848,50,1,1603354699,1733932503,0
GSM,452,1,20143,38752,-1,1.066.034,10.731,1000,21,1,1603364110,1740591302,0
GSM,452,1,20074,27872,-1,1.067.005,10.7274,1000,23,1,1603408559,1741378681,0
GSM,452,1,20021,15712,-1,1.067.599,10.7756,1000,19,1,1603430281,1741880581,0
GSM,452,1,20132,54762,-1,1.066.519,10.7174,1000,21,1,1603430395,1748879161,0
GSM,452,1,20181,51632,-1,1.066.474,10.8396,1197,17,1,1603435210,1749678481,0
GSM,452,1,20074,27341,-1,106.705,10.729,1000,21,1,1603446662,1745518311,0
GSM,452,1,20185,52312,-1,1.066.799,10.8263,1000,24,1,1603462836,1749233281,0
GSM,452,1,20181,51192,-1,1.066.586,10.8368,1000,12,1,1603463441,1734544021,0
GSM,452,1,20222,49262,-1,1.067.748,10.8672,1341,50,1,1603491694,1742586301,0
GSM,452,1,20191,58332,-1,1.066.091,10.8369,1000,12,1,1603502796,1746716881,0
GSM,452,1,20181,52163,-1,1.066.347,10.8449,1428,23,1,1603507833,1734733201,0
GSM,452,1,20181,51633,-1,1.066.451,10.84,1000,9,1,1603508486,1749679141,0
GSM,452,1,20132,54011,-1,106.601,10.7162,1000,22,1,1603514400,1749063601,0
GSM,452,1,20132,62251,-1,1.066.126,10.6948,1000,9,1,1603515776,1741457702,0
GSM,452,1,20142,39422,-1,1.066.046,10.82,1000,8,1,1603518786,1736015221,0
GSM,452,1,20132,54791,-1,1.066.054,10.6934,1375,21,1,1603538156,1746718502,0
GSM,452,1,61501,60175,-1,106.476,10.6213,1000,13,1,1603623849,1744995362,0
GSM,452,1,61501,60114,-1,1.064.818,10.6183,1000,8,1,1603626415,1740773821,0
GSM,452,1,20183,52013,-1,1.066.775,10.831,1000,23,1,1603638533,1748196963,0
GSM,452,1,61501,59742,-1,1.064.836,10.6227,1577,23,1,1603668398,1741624861,0
GSM,452,1,61501,60124,-1,1.064.717,10.6561,1000,24,1,1603673708,1734371221,0
GSM,452,1,20021,15762,-1,1.067.701,10.765,1223,50,1,1603710152,1745864881,0
GSM,452,1,20142,39143,-1,1.065.962,10.795,1000,21,1,1603715640,1748887502,0
GSM,452,1,20022,15732,-1,1.067.452,10.8019,500,26,1,1603721699,1745864281,0
GSM,452,1,20153,40721,-1,1.067.126,10.8105,1000,19,1,1603750334,1748721601,0
GSM,452,1,20181,52193,-1,1.066.447,10.8594,1000,16,1,1603755232,1746649021,0
GSM,452,1,20132,54051,-1,1.065.973,10.6991,1266,22,1,1603764430,1744997044,0
GSM,452,1,20185,51903,-1,1.066.831,10.8274,1000,12,1,1603765442,1749246121,0
GSM,452,1,20210,60362,-1,1.067.197,10.699,1768,22,1,1603772369,1746720121,0
GSM,452,1,61501,59741,-1,1.064.922,10.6377,1879,17,1,1603784482,1748382781,0
GSM,452,1,20153,41372,-1,1.067.036,10.8239,500,50,1,1603834025,1741036202,0
GSM,452,1,20185,51383,-1,1.066.895,10.8203,1000,10,1,1603869483,1749677822,0
GSM,452,1,20210,60572,-1,106.702,10.7198,514,50,1,1603869739,1739727304,0
GSM,452,1,20022,15771,-1,1.067.503,10.794,1148,21,1,1603877695,1748804775,0
GSM,452,1,20022,15683,-1,1.067.543,10.7931,1000,24,1,1603888259,1749662764,0
GSM,452,1,20021,16363,-1,1.067.661,10.7957,678,50,1,1603961185,1734622383,0
GSM,452,1,61501,59952,-1,1.065.108,10.661,1358,7,1,1603987258,1730948041,0
GSM,452,1,20142,38891,-1,1.065.955,10.7977,1000,18,1,1604035490,1748367961,0
GSM,452,1,20228,50182,-1,1.067.144,10.8242,1283,50,1,1604067603,1748792822,0
GSM,452,1,20185,51153,-1,1.066.848,10.8251,1000,20,1,1604111277,1744816021,0
GSM,452,1,20183,51031,-1,1.066.792,10.8517,1000,24,1,1604112151,1749243061,0
GSM,452,1,20143,38292,-1,1.066.033,10.7181,518,50,1,1604124980,1732653241,0
GSM,452,1,20181,51441,-1,106.646,10.8392,1000,7,1,1604128720,1742030762,0
GSM,452,1,20183,51943,-1,1.066.617,10.8356,1000,23,1,1604204330,1744297081,0
GSM,452,1,20022,16243,-1,1.067.495,10.8035,1000,22,1,1604239373,1748022182,0
GSM,452,1,20153,40751,-1,1.067.106,10.8081,1000,13,1,1604284718,1748897641,0
GSM,452,1,20185,52403,-1,1.066.864,10.8241,1000,20,1,1604294854,1741800841,0
GSM,452,1,20183,51032,-1,1.066.786,10.8477,1033,15,1,1604300742,1731867602,0
GSM,452,1,20183,51033,-1,1.066.779,10.8469,1000,24,1,1604302181,1732999562,0
GSM,452,1,20021,15961,-1,1.067.787,10.7606,1695,25,1,1604316814,1749662104,0
GSM,452,1,20228,49152,-1,1.067.161,10.8397,1000,14,1,1604371439,1743015961,0
GSM,452,1,20228,49151,-1,1.067.166,10.8413,527,50,1,1604375369,1744914601,0
GSM,452,1,20183,52011,-1,1.066.774,10.8312,1000,7,1,1604384828,1748817182,0
GSM,452,1,20210,60491,-1,1.067.364,10.6521,1000,23,1,1604511320,1745078941,0
GSM,452,1,20191,58333,-1,106.607,10.8355,1000,16,1,1604536218,1744384081,0
GSM,452,1,20142,39341,-1,1.065.952,10.805,1000,24,1,1604542537,1742170682,0
GSM,452,1,20022,16222,-1,1.067.547,10.7878,1126,44,1,1604602595,1748188441,0
GSM,452,1,20183,51582,-1,1.066.641,10.8329,1000,14,1,1604644478,1745873941,0
GSM,452,1,61501,60182,-1,1.064.789,10.6368,1052,10,1,1604663897,1749402722,0
GSM,452,1,20185,52401,-1,1.066.872,10.8238,500,25,1,1604668388,1739553962,0
GSM,452,1,20021,15543,-1,1.067.628,10.7741,686,50,1,1604729390,1749229321,0
GSM,452,1,20153,40722,-1,1.067.127,10.8089,1000,15,1,1604754222,1747084681,0
GSM,452,1,61501,59753,-1,106.53,10.6383,1000,17,1,1604911288,1748366041,0
GSM,452,1,20141,39241,-1,1.065.919,10.7683,1000,18,1,1605005123,1734373501,0
GSM,452,1,20132,54213,-1,1.066.504,10.7152,1000,22,1,1605060358,1746719103,0
GSM,452,1,20183,51942,-1,1.066.646,10.8336,1851,15,1,1605076068,1741461302,0
GSM,452,1,20185,52273,-1,106.691,10.8251,1000,13,1,1605240978,1749242461,0
GSM,452,1,20153,40633,-1,1.067.096,10.8139,1000,19,1,1605310261,1741360802,0
GSM,452,1,20074,27213,-1,1.067.082,10.7287,1493,16,1,1605481112,1743102901,0
GSM,452,1,20181,51443,-1,1.066.432,10.8394,1000,8,1,1605497724,1738677122,0
GSM,452,1,20090,32401,-1,1.067.932,10.8221,727,50,1,1605522575,1734882601,0
GSM,452,1,20185,51931,-1,1.066.898,10.8197,1000,5,1,1605533378,1742139624,0
GSM,452,1,20123,36151,-1,106.633,10.8512,1000,24,1,1605610195,1747597149,0
GSM,452,1,20153,41393,-1,1.067.116,10.8161,1000,12,1,1605717056,1743002222,0
GSM,452,1,20153,40882,-1,1.067.111,10.8045,500,45,1,1605737014,1741879382,0
GSM,452,1,61501,60174,-1,1.064.752,10.6242,1000,12,1,1605848185,1744650301,0
GSM,452,1,20185,51863,-1,1.066.802,10.8263,1000,12,1,1605858783,1746816421,0
GSM,452,1,20132,54462,-1,1.065.797,10.674,1234,21,1,1605874341,1747595042,0
GSM,452,1,20183,52142,-1,1.066.761,10.8419,1000,12,1,1605927209,1729879082,0
GSM,452,1,20123,36222,-1,1.066.374,10.8458,1000,10,1,1605929308,1749481081,0
GSM,452,1,20123,36153,-1,1.066.262,10.8511,1000,13,1,1605931372,1749394921,0
GSM,452,1,20191,59636,-1,1.066.054,10.8309,1000,23,1,1605931683,1749405362,0
GSM,452,1,20123,37221,-1,1.066.067,10.832,736,50,1,1605938844,1744653139,0
GSM,452,1,61501,60032,-1,1.065.246,10.6701,1000,13,1,1605952292,1730947441,0
GSM,452,4,20903,8052,-1,1.067.519,10.8764,739,29,1,1606095584,1738381153,0
GSM,452,1,20132,54012,-1,1.065.995,10.7118,1000,19,1,1606154761,1743530341,0
GSM,452,1,20181,51442,-1,1.066.452,10.8368,1000,9,1,1606186509,1741730046,0
GSM,452,1,20022,16223,-1,106.75,10.7889,1404,18,1,1606194430,1743694862,0
GSM,452,1,20123,36221,-1,1.066.357,10.8483,1000,17,1,1606197749,1748185081,0
GSM,452,1,20074,28772,-1,1.067.075,10.7286,500,26,1,1606220038,1735931762,0
GSM,452,1,20123,36713,-1,106.633,10.8532,1037,33,1,1606221453,1734717182,0
GSM,452,1,1077,15962,-1,1.067.782,10.7578,1000,4,1,1606243106,1744659001,0
GSM,452,1,20181,51433,-1,1.066.593,10.8392,1000,4,1,1606259294,1747513502,0
GSM,452,1,20124,36451,-1,1.066.905,10.8608,1000,14,1,1606262953,1747426321,0
GSM,452,1,20123,58982,-1,1.066.036,10.828,1000,18,1,1606267665,1748358721,0
GSM,452,1,20124,36233,-1,1.066.775,10.8625,1097,11,1,1606272932,1747938241,0
GSM,452,1,20123,37116,-1,1.066.406,10.8572,1000,16,1,1606288635,1740681362,0
GSM,452,1,20123,37114,-1,1.066.495,10.8616,1000,20,1,1606293523,1742225581,0
GSM,452,1,20132,54153,-1,1.065.824,10.6781,1989,22,1,1606294707,1740590521,0
GSM,452,1,20021,15602,-1,1.067.849,10.7814,866,50,1,1606311885,1749239941,0
GSM,452,1,20123,58981,-1,1.066.053,10.8314,1000,16,1,1606320263,1741637162,0
GSM,452,1,20181,51341,-1,1.066.403,10.8444,1000,16,1,1606415505,1747580224,0
GSM,452,1,20123,36223,-1,1.066.339,10.8484,1000,12,1,1606428718,1749135721,0
GSM,452,1,20124,36453,-1,1.066.846,10.8605,1392,22,1,1606465312,1748815801,0
GSM,452,1,20090,33341,-1,1.068.073,10.831,662,50,1,1606469893,1742587022,0
GSM,452,1,20141,38482,-1,1.065.759,10.7554,1498,24,1,1606729458,1748359561,0
GSM,452,1,20021,15972,-1,1.067.749,10.7718,772,26,1,1606788270,1749656408,0
GSM,452,1,20124,37263,-1,1.066.877,10.8541,1555,21,1,1607655049,1742227381,0
GSM,452,1,20183,51492,-1,1.066.743,10.8308,1000,10,1,1607997741,1739208122,0
GSM,452,1,20141,40001,-1,1.065.833,10.7635,631,50,1,1608101390,1730945881,0
GSM,452,1,61501,3751,-1,1.064.819,10.6184,1000,3,1,1608106692,1744224121,0
GSM,452,4,20923,11872,-1,1.067.475,10.8026,1000,21,1,1549859790,1738381147,0
GSM,452,1,20022,15731,-1,1.067.457,10.8027,1000,20,1,1549963908,1748022182,0
GSM,452,1,20228,50161,-1,1.067.146,10.8293,1462,50,1,1552050502,1736351102,0
GSM,452,1,20228,49832,-1,1.067.182,10.843,788,50,1,1554948474,1732808702,0
GSM,452,1,20022,16092,-1,1.067.542,10.7818,1000,22,1,1554967079,1748292842,0
GSM,452,1,20022,16392,-1,106.748,10.7942,1000,13,1,1555053465,1749496741,0
GSM,452,1,20022,16312,-1,1.067.409,10.8036,657,50,1,1555137450,1749676442,0
GSM,452,4,20392,39602,-1,106.672,10.7998,1000,6,1,1555476160,1744808342,0
GSM,452,1,20022,16091,-1,1.067.566,10.779,1000,21,1,1556005219,1748891341,0
GSM,452,1,20021,15343,-1,1.067.666,10.7769,1105,50,1,1556233551,1744300801,0
GSM,452,4,20902,60037,-1,1.067.589,10.8661,810,26,1,1560164142,1738381151,0
GSM,452,4,20453,35613,-1,1.067.681,10.7709,2005,48,1,1560911425,1735808508,0
GSM,452,4,20923,51638,-1,1.067.535,10.7781,1000,19,1,1560930646,1735808509,0
GSM,452,4,20615,3107,-1,1.067.396,10.9014,1134,50,1,1560967855,1738381202,0
GSM,452,1,20021,15181,-1,1.067.713,10.7727,1000,21,1,1561015432,1746459601,0
GSM,452,4,20608,44990,-1,1.066.483,11.0453,965,39,1,1561095345,1738381213,0
GSM,452,4,20603,64241,-1,106.585,11.1571,1351,50,1,1561097916,1738381222,0
GSM,452,4,20603,6061,-1,1.065.843,11.1551,3187,15,1,1561098512,1738381222,0
GSM,452,4,20603,64222,-1,1.066.173,11.115,1325,50,1,1561111839,1738381218,0
GSM,452,4,20608,14336,-1,1.066.495,11.0411,1839,29,1,1561113361,1738381213,0
GSM,452,4,20903,7661,-1,1.067.444,10.8834,673,26,1,1561261044,1738381153,0
GSM,452,4,20903,43252,-1,106.749,10.8772,1000,19,1,1561269034,1738381153,0
GSM,452,1,20162,55233,-1,1.067.488,10.6555,3116,22,1,1561346904,1747763761,0
GSM,452,4,20616,50052,-1,1.067.405,10.9205,1180,22,1,1561368927,1738381203,0
GSM,452,4,20615,14424,-1,1.067.403,10.9156,829,50,1,1561369553,1738381202,0
GSM,452,4,20603,64223,-1,1.066.212,11.107,1129,32,1,1561985927,1738381217,0
GSM,452,4,20681,13497,-1,1.066.866,10.7874,1000,16,1,1562052346,1744808341,0
GSM,452,4,20603,50743,-1,1.066.061,11.1335,1000,19,1,1562147293,1738381219,0
GSM,452,1,20210,60082,-1,1.066.996,10.6774,2829,50,1,1563006431,1734729421,0
